timestamp,instance_id,metric_label,value,memory_gb,storage_gb
2026-02-09 09:36:23.781389,Web-Server-01,CPU_usage,52.87,8,50
2026-02-09 09:51:23.781389,Web-Server-01,CPU_usage,61.99,8,50
2026-02-09 10:06:23.781389,Web-Server-01,CPU_usage,58.86,8,50
2026-02-09 10:21:23.781389,Web-Server-01,CPU_usage,53.0,8,50
2026-02-09 10:36:23.781389,Web-Server-01,CPU_usage,58.85,8,50
2026-02-09 10:51:23.781389,Web-Server-01,CPU_usage,57.01,8,50
2026-02-09 11:06:23.781389,Web-Server-01,CPU_usage,54.41,8,50
2026-02-09 11:21:23.781389,Web-Server-01,CPU_usage,52.16,8,50
2026-02-09 11:36:23.781389,Web-Server-01,CPU_usage,50.72,8,50
2026-02-09 11:51:23.781389,Web-Server-01,CPU_usage,51.11,8,50
2026-02-09 12:06:23.781389,Web-Server-01,CPU_usage,47.97,8,50
2026-02-09 12:21:23.781389,Web-Server-01,CPU_usage,54.38,8,50
2026-02-09 12:36:23.781389,Web-Server-01,CPU_usage,54.93,8,50
2026-02-09 12:51:23.781389,Web-Server-01,CPU_usage,50.72,8,50
2026-02-09 13:06:23.781389,Web-Server-01,CPU_usage,46.95,8,50
2026-02-09 13:21:23.781389,Web-Server-01,CPU_usage,46.12,8,50
2026-02-09 13:36:23.781389,Web-Server-01,CPU_usage,46.25,8,50
2026-02-09 13:51:23.781389,Web-Server-01,CPU_usage,45.24,8,50
2026-02-09 14:06:23.781389,Web-Server-01,CPU_usage,39.7,8,50
2026-02-09 14:21:23.781389,Web-Server-01,CPU_usage,34.37,8,50
2026-02-09 14:36:23.781389,Web-Server-01,CPU_usage,43.2,8,50
2026-02-09 14:51:23.781389,Web-Server-01,CPU_usage,43.21,8,50
2026-02-09 15:06:23.781389,Web-Server-01,CPU_usage,33.16,8,50
2026-02-09 15:21:23.781389,Web-Server-01,CPU_usage,30.63,8,50
2026-02-09 15:36:23.781389,Web-Server-01,CPU_usage,35.46,8,50
2026-02-09 15:51:23.781389,Web-Server-01,CPU_usage,32.73,8,50
2026-02-09 16:06:23.781389,Web-Server-01,CPU_usage,34.84,8,50
2026-02-09 16:21:23.781389,Web-Server-01,CPU_usage,31.96,8,50
2026-02-09 16:36:23.781389,Web-Server-01,CPU_usage,33.06,8,50
2026-02-09 16:51:23.781389,Web-Server-01,CPU_usage,28.54,8,50
2026-02-09 17:06:23.781389,Web-Server-01,CPU_usage,31.21,8,50
2026-02-09 17:21:23.781389,Web-Server-01,CPU_usage,24.27,8,50
2026-02-09 17:36:23.781389,Web-Server-01,CPU_usage,21.65,8,50
2026-02-09 17:51:23.781389,Web-Server-01,CPU_usage,31.9,8,50
2026-02-09 18:06:23.781389,Web-Server-01,CPU_usage,27.64,8,50
2026-02-09 18:21:23.781389,Web-Server-01,CPU_usage,24.14,8,50
2026-02-09 18:36:23.781389,Web-Server-01,CPU_usage,21.41,8,50
2026-02-09 18:51:23.781389,Web-Server-01,CPU_usage,21.67,8,50
2026-02-09 19:06:23.781389,Web-Server-01,CPU_usage,22.59,8,50
2026-02-09 19:21:23.781389,Web-Server-01,CPU_usage,18.42,8,50
