timestamp,instance_id,metric_label,value,memory_gb,storage_gb
2026-02-08 15:01:10.980756,Web-Server-01,CPU_usage,45.54,8,50
2026-02-08 15:16:10.980756,Web-Server-01,CPU_usage,45.82,8,50
2026-02-08 15:31:10.980756,Web-Server-01,CPU_usage,48.34,8,50
2026-02-08 15:46:10.980756,Web-Server-01,CPU_usage,46.4,8,50
2026-02-08 16:01:10.980756,Web-Server-01,CPU_usage,44.52,8,50
2026-02-08 16:16:10.980756,Web-Server-01,CPU_usage,44.61,8,50
2026-02-08 16:31:10.980756,Web-Server-01,CPU_usage,41.71,8,50
2026-02-08 16:46:10.980756,Web-Server-01,CPU_usage,45.43,8,50
2026-02-08 17:01:10.980756,Web-Server-01,CPU_usage,41.35,8,50
2026-02-08 17:16:10.980756,Web-Server-01,CPU_usage,44.24,8,50
2026-02-08 17:31:10.980756,Web-Server-01,CPU_usage,40.48,8,50
2026-02-08 17:46:10.980756,Web-Server-01,CPU_usage,38.22,8,50
2026-02-08 18:01:10.980756,Web-Server-01,CPU_usage,36.38,8,50
2026-02-08 18:16:10.980756,Web-Server-01,CPU_usage,35.34,8,50
2026-02-08 18:31:10.980756,Web-Server-01,CPU_usage,36.93,8,50
2026-02-08 18:46:10.980756,Web-Server-01,CPU_usage,37.45,8,50
2026-02-08 19:01:10.980756,Web-Server-01,CPU_usage,35.56,8,50
2026-02-08 19:16:10.980756,Web-Server-01,CPU_usage,37.82,8,50
2026-02-08 19:31:10.980756,Web-Server-01,CPU_usage,34.38,8,50
2026-02-08 19:46:10.980756,Web-Server-01,CPU_usage,36.31,8,50
2026-02-08 20:01:10.980756,Web-Server-01,CPU_usage,32.18,8,50
2026-02-08 20:16:10.980756,Web-Server-01,CPU_usage,36.66,8,50
2026-02-08 20:31:10.980756,Web-Server-01,CPU_usage,38.13,8,50
2026-02-08 20:46:10.980756,Web-Server-01,CPU_usage,37.09,8,50
2026-02-08 21:01:10.980756,Web-Server-01,CPU_usage,31.75,8,50
2026-02-08 21:16:10.980756,Web-Server-01,CPU_usage,36.88,8,50
2026-02-08 21:31:10.980756,Web-Server-01,CPU_usage,35.16,8,50
2026-02-08 21:46:10.980756,Web-Server-01,CPU_usage,34.8,8,50
2026-02-08 22:01:10.980756,Web-Server-01,CPU_usage,33.52,8,50
2026-02-08 22:16:10.980756,Web-Server-01,CPU_usage,37.65,8,50
2026-02-08 22:31:10.980756,Web-Server-01,CPU_usage,35.84,8,50
2026-02-08 22:46:10.980756,Web-Server-01,CPU_usage,37.66,8,50
2026-02-08 23:01:10.980756,Web-Server-01,CPU_usage,37.65,8,50
2026-02-08 23:16:10.980756,Web-Server-01,CPU_usage,38.49,8,50
2026-02-08 23:31:10.980756,Web-Server-01,CPU_usage,41.07,8,50
2026-02-08 23:46:10.980756,Web-Server-01,CPU_usage,38.07,8,50
2026-02-09 00:01:10.980756,Web-Server-01,CPU_usage,41.19,8,50
2026-02-09 00:16:10.980756,Web-Server-01,CPU_usage,38.21,8,50
2026-02-09 00:31:10.980756,Web-Server-01,CPU_usage,41.35,8,50
2026-02-09 00:46:10.980756,Web-Server-01,CPU_usage,43.55,8,50
2026-02-09 01:01:10.980756,Web-Server-01,CPU_usage,48.38,8,50
2026-02-09 01:16:10.980756,Web-Server-01,CPU_usage,47.69,8,50
2026-02-09 01:31:10.980756,Web-Server-01,CPU_usage,47.94,8,50
2026-02-09 01:46:10.980756,Web-Server-01,CPU_usage,47.4,8,50
2026-02-09 02:01:10.980756,Web-Server-01,CPU_usage,49.84,8,50
2026-02-09 02:16:10.980756,Web-Server-01,CPU_usage,52.7,8,50
2026-02-09 02:31:10.980756,Web-Server-01,CPU_usage,49.07,8,50
2026-02-09 02:46:10.980756,Web-Server-01,CPU_usage,50.66,8,50
2026-02-09 03:01:10.980756,Web-Server-01,CPU_usage,54.32,8,50
2026-02-09 03:16:10.980756,Web-Server-01,CPU_usage,52.38,8,50
2026-02-09 03:31:10.980756,Web-Server-01,CPU_usage,58.63,8,50
2026-02-09 03:46:10.980756,Web-Server-01,CPU_usage,56.14,8,50
2026-02-09 04:01:10.980756,Web-Server-01,CPU_usage,58.19,8,50
2026-02-09 04:16:10.980756,Web-Server-01,CPU_usage,55.39,8,50
2026-02-09 04:31:10.980756,Web-Server-01,CPU_usage,57.12,8,50
2026-02-09 04:46:10.980756,Web-Server-01,CPU_usage,58.59,8,50
2026-02-09 05:01:10.980756,Web-Server-01,CPU_usage,62.22,8,50
2026-02-09 05:16:10.980756,Web-Server-01,CPU_usage,60.86,8,50
2026-02-09 05:31:10.980756,Web-Server-01,CPU_usage,61.54,8,50
2026-02-09 05:46:10.980756,Web-Server-01,CPU_usage,61.69,8,50
2026-02-09 06:01:10.980756,Web-Server-01,CPU_usage,64.41,8,50
2026-02-09 06:16:10.980756,Web-Server-01,CPU_usage,65.67,8,50
2026-02-09 06:31:10.980756,Web-Server-01,CPU_usage,62.0,8,50
2026-02-09 06:46:10.980756,Web-Server-01,CPU_usage,66.12,8,50
2026-02-09 07:01:10.980756,Web-Server-01,CPU_usage,64.33,8,50
2026-02-09 07:16:10.980756,Web-Server-01,CPU_usage,64.97,8,50
2026-02-09 07:31:10.980756,Web-Server-01,CPU_usage,66.76,8,50
2026-02-09 07:46:10.980756,Web-Server-01,CPU_usage,63.82,8,50
2026-02-09 08:01:10.980756,Web-Server-01,CPU_usage,60.56,8,50
2026-02-09 08:16:10.980756,Web-Server-01,CPU_usage,64.09,8,50
2026-02-09 08:31:10.980756,Web-Server-01,CPU_usage,66.53,8,50
2026-02-09 08:46:10.980756,Web-Server-01,CPU_usage,66.92,8,50
2026-02-09 09:01:10.980756,Web-Server-01,CPU_usage,65.39,8,50
2026-02-09 09:16:10.980756,Web-Server-01,CPU_usage,63.02,8,50
2026-02-09 09:31:10.980756,Web-Server-01,CPU_usage,63.99,8,50
2026-02-09 09:46:10.980756,Web-Server-01,CPU_usage,67.21,8,50
2026-02-09 10:01:10.980756,Web-Server-01,CPU_usage,62.23,8,50
2026-02-09 10:16:10.980756,Web-Server-01,CPU_usage,61.9,8,50
2026-02-09 10:31:10.980756,Web-Server-01,CPU_usage,61.48,8,50
2026-02-09 10:46:10.980756,Web-Server-01,CPU_usage,66.82,8,50
2026-02-09 11:01:10.980756,Web-Server-01,CPU_usage,60.01,8,50
2026-02-09 11:16:10.980756,Web-Server-01,CPU_usage,61.43,8,50
2026-02-09 11:31:10.980756,Web-Server-01,CPU_usage,62.77,8,50
2026-02-09 11:46:10.980756,Web-Server-01,CPU_usage,58.87,8,50
2026-02-09 12:01:10.980756,Web-Server-01,CPU_usage,57.62,8,50
2026-02-09 12:16:10.980756,Web-Server-01,CPU_usage,59.59,8,50
2026-02-09 12:31:10.980756,Web-Server-01,CPU_usage,62.28,8,50
